"No.","Time","Source","Destination","Protocol","Length","Info"
"28421","529.396924","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28422","529.396924","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28423","529.397214","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28424","529.397675","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28425","529.399995","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28426","529.399995","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28427","529.400353","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28428","529.400928","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28429","529.401079","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28430","529.403428","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28431","529.403428","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28432","529.403730","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28433","529.404032","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28434","529.407591","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28435","529.407591","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28436","529.407591","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28437","529.408252","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28438","529.408252","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28439","529.408446","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28440","529.409171","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28441","529.409171","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28442","529.415377","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28443","529.415720","192.168.43.214","112.215.183.79","QUIC","80","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28444","529.417024","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28445","529.417024","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28446","529.417024","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28447","529.417024","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28448","529.417024","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28449","529.417024","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28450","529.417942","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28451","529.417942","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28452","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28453","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28454","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28455","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28456","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28457","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28458","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28459","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28460","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28461","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28462","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28463","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28464","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28465","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28466","529.426637","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28467","529.427014","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28468","529.427293","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28469","529.442478","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28470","529.442478","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28471","529.442478","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28472","529.442478","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28473","529.442478","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28474","529.442478","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28475","529.442478","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28476","529.442478","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28477","529.442478","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28478","529.442478","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28479","529.442962","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28480","529.460884","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28481","529.476886","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28482","529.476886","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28483","529.477047","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28484","529.477047","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28485","529.477047","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28486","529.477047","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28487","529.477047","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28488","529.477047","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28489","529.477047","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28490","529.477047","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28491","529.477234","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28492","529.477234","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28493","529.477234","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28494","529.477234","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28495","529.477234","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28496","529.477234","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28497","529.477234","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28498","529.477234","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28499","529.477234","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28500","529.477234","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28501","529.477234","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28502","529.477366","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28503","529.477366","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28504","529.477366","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28505","529.477366","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28506","529.477644","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28507","529.477937","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28508","529.492071","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28509","529.492071","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28510","529.492071","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28511","529.495874","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28512","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28513","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28514","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28515","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28516","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28517","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28518","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28519","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28520","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28521","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28522","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28523","529.507290","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28524","529.507830","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28525","529.522035","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28526","529.522035","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28527","529.522179","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28528","529.522179","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28529","529.522179","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28530","529.522179","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28531","529.522179","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28532","529.522179","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28533","529.522494","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28534","529.538225","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28535","529.538225","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28536","529.538225","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28537","529.538225","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28538","529.538225","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28539","529.538225","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28540","529.538225","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28541","529.538225","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28542","529.538225","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28543","529.538225","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28544","529.538741","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28545","529.552888","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28546","529.552888","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28547","529.553057","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28548","529.553057","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28549","529.553057","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28550","529.553057","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28551","529.553057","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28552","529.553057","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28553","529.553057","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28554","529.553057","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28555","529.553057","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28556","529.553057","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28557","529.553057","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28558","529.553539","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28559","529.567887","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28560","529.567887","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28561","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28562","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28563","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28564","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28565","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28566","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28567","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28568","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28569","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28570","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28571","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28572","529.568058","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28573","529.568228","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28574","529.568228","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28575","529.568228","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28576","529.568228","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28577","529.568228","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28578","529.568228","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28579","529.568228","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28580","529.568228","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28581","529.568228","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28582","529.568228","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28583","529.568720","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28584","529.568998","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28585","529.587885","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28586","529.604520","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28587","529.614046","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28588","529.614046","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28589","529.614046","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28590","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28591","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28592","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28593","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28594","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28595","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28596","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28597","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28598","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28599","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28600","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28601","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28602","529.614217","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28603","529.614505","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28604","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28605","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28606","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28607","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28608","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28609","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28610","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28611","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28612","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28613","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28614","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28615","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28616","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28617","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28618","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28619","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28620","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28621","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28622","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28623","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28624","529.628052","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28625","529.628474","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28626","529.628722","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28627","529.628765","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28628","529.628765","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28629","529.628950","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28630","529.644372","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28631","529.644372","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28632","529.644372","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28633","529.644372","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28634","529.644372","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28635","529.644372","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28636","529.644372","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28637","529.644372","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28638","529.663888","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28639","529.674994","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28640","529.674994","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28641","529.675128","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28642","529.675128","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28643","529.675128","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28644","529.675128","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28645","529.675128","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28646","529.675128","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28647","529.675128","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28648","529.679839","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28649","529.679839","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28650","529.679839","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28651","529.679839","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28652","529.679839","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28653","529.679839","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28654","529.679839","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28655","529.680089","192.168.43.214","112.215.183.79","QUIC","80","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28656","529.680963","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"28657","529.681705","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28658","529.690836","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28659","529.690836","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28660","529.693152","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28661","529.693392","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28662","529.696429","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28663","529.708120","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28664","529.715483","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28665","529.729338","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28666","529.741675","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28667","529.747628","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28668","529.794974","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28669","529.795257","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28670","529.813702","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28671","529.849916","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"28672","529.867687","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28673","529.868301","192.168.43.214","112.215.183.79","QUIC","80","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28674","529.882061","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28675","529.896916","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28676","529.896916","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28677","529.900179","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28678","529.951771","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28679","529.955138","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28680","529.969715","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28681","529.977676","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28682","529.996731","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28683","530.035687","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28684","530.053723","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28685","530.068451","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28686","530.082732","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28687","530.086688","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28688","530.094815","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28689","530.113725","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28690","530.128742","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28691","530.147686","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28692","530.175017","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28693","530.175017","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28694","530.175116","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"28695","530.194023","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28696","530.215975","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28697","530.233985","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28698","530.253087","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28699","530.255365","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28700","530.273095","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28701","530.313716","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28702","530.331883","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28703","530.333059","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28704","530.350964","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28705","530.393432","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28706","530.402695","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28707","530.402695","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28708","530.411372","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28709","530.515383","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
